แปลง	p l ɛː AE ŋ
แปลน	p l ɛː AE n
แปลอักษร	p l ɛː AE ʔ a AD k̚ s ɔː AG n
แปลไทยเป็นไทย	p l ɛː AE tʰ a AD j AB p e AD n tʰ a AD j AB
แปะ	p ɛ AD ʔ
แปะก๊วย	p ɛ AD ʔ k u AF a̯ j AB
แป้ก	p ɛ AD k̚
แป้ง	p ɛː AE ŋ
แป้งมัน	p ɛː AE ŋ m a AD n
แป้น	p ɛ AD n
แป้นพิมพ์	p ɛ AD n pʰ i AD m
แป้นเกลียว	p ɛː AE n k l i AD a̯ w AC
แป๊ก	p ɛ AD k̚
แป๊ะ	p ɛ AD ʔ
แผง	pʰ ɛː AE ŋ
แผงคอ	pʰ ɛː AE ŋ kʰ ɔː AG
แผด	pʰ ɛː AE t̚
แผน	pʰ ɛː AE n
แผนก	pʰ a AD n ɛː AE k̚
แผนงาน	pʰ ɛː AE n ŋ aː AE n
แผนที่	pʰ ɛː AE n tʰ iː AE
แผนที่เล่ม	pʰ ɛː AE n tʰ iː AE l e AD m
แผนปฏิบัติ	pʰ ɛː AE n p a AD t i AD b a AD t̚
แผนผัง	pʰ ɛː AE n pʰ a AD ŋ
แผนภูมิ	pʰ ɛː AE n pʰ uː AG m
แผล	pʰ l ɛː AE
แผลง	pʰ l ɛː AE ŋ
แผลฉกรรจ์	pʰ l ɛː AE t ɕʰ a AD k a AD n
แผลเก่า	pʰ l ɛː AE k a AD w AC
แผลเปื่อย	pʰ l ɛː AE p ɯ AD a̯ j AB
แผลเป็น	pʰ l ɛː AE p e AD n
แผ่	pʰ ɛː AE
แผ่น	pʰ ɛ AD n
แผ่นดิน	pʰ ɛ AD n d i AD n
แผ่นดินไหว	pʰ ɛ AD n d i AD n w AC a AD j AB
แผ่นดินไหวตาม	pʰ ɛ AD n d i AD n w AC a AD j AB t aː AE m
แผ่นพับ	pʰ ɛ AD n pʰ a AD p̚
แผ่นเสียง	pʰ ɛː AE n s i AD a̯ ŋ
แผ่ว	pʰ ɛ AD w AC
แผ้ว	pʰ ɛ AD w AC
แฝง	f ɛː AE ŋ
แฝด	f ɛː AE t̚
แพ	pʰ ɛː AE
แพง	pʰ ɛː AE ŋ
แพทยศาสตร์	pʰ ɛː AE t̚ tʰ a AD j AB a AD s aː AE t̚
แพทย์	pʰ ɛː AE t̚
แพทย์ผดุงครรภ์	pʰ ɛː AE t̚ pʰ a AD d u AF ŋ kʰ a AD n
แพทย์หญิง	pʰ ɛː AE t̚ j AB i AD ŋ
แพนงเชิง	pʰ a AD n ɛː AE ŋ t ɕʰ ɤː AE ŋ
แพนด้า	pʰ ɛː AE n d aː AE
แพนด้าแดง	pʰ ɛː AE n d aː AE d ɛː AE ŋ
แพนเค้ก	pʰ ɛː AE n kʰ eː AE k̚
แพร	pʰ r ɛː AE
แพรประดับ	pʰ r ɛː AE p r a AD d a AD p̚
แพรว	pʰ r ɛː AE w AC
แพร่	pʰ r ɛː AE
แพร่ง	pʰ r ɛ AD ŋ
แพร่พันธุ์	pʰ r ɛː AE pʰ a AD n
แพร์	pʰ ɛː AE
แพลงก์ตอน	pʰ l ɛ AD ŋ t ɔ AF n
แพลทินัม	pʰ l ɛː AE tʰ i AD n a AD m
แพละโลม	pʰ l ɛ AD ʔ l oː AG m
แพลเลเดียม	pʰ ɛː AE l l eː AE d i AD a̯ m
แพศยา	pʰ ɛː AE t̚ s a AD j AB aː AE
แพะ	pʰ ɛ AD ʔ
แพะรับบาป	pʰ ɛ AD ʔ r a AD p̚ b aː AE p̚
แพ็กเจ	pʰ ɛ AD k̚ t ɕ eː AE
แพ่ง	pʰ ɛ AD ŋ
แพ้	pʰ ɛː AE
แพ้พ่าย	pʰ ɛː AE pʰ aː AE j AB
แฟกซ์	f ɛ AD k̚
แฟชั่น	f ɛː AE t ɕʰ a AD n
แฟน	f ɛː AE n
แฟนคลับ	f ɛː AE n kʰ l a AD p̚
แฟนสาว	f ɛː AE n s aː AE w AC
แฟนเพจ	f ɛː AE n pʰ eː AE t̚
แฟนไซต์	f ɛː AE n s a AD j AB
แฟบ	f ɛː AE p̚
แฟรงก์เฟิร์ต	f r ɛ AD ŋ f ɤ AD t̚
แฟรนเซียม	f r ɛ AD n s i AD a̯ m
แฟรนไชส์	f r ɛː AE n t ɕʰ aː AE j AB
แฟลเจลลัม	f l ɛː AE t ɕ eː AE l l a AD m
แฟ็กซ์	f ɛ AD k̚
แฟ้บ	f ɛ AD p̚
แฟ้ม	f ɛː AE m
แฟ๊บ	f ɛ AD p̚
แมกนีเซียม	m ɛ AD k̚ n iː AE s i AD a̯ m
แมง	m ɛː AE ŋ
แมงกะพรุน	m ɛː AE ŋ k a AD pʰ r u AF n
แมงกานีส	m ɛː AE ŋ k aː AE n iː AE s
แมงดา	m ɛː AE ŋ d aː AE
แมงป่อง	m ɛː AE ŋ p ɔ AF ŋ
แมงมุม	m ɛː AE ŋ m u AF m
แมงลัก	m ɛː AE ŋ l a AD k̚
แมน	m ɛː AE n
แมนจูเรีย	m ɛː AE n t ɕ uː AG r i AD a̯
แมนนาที	m ɛː AE n n aː AE tʰ iː AE
แมนโดลิน	m ɛː AE n d oː AG l i AD n
แมมมอธ	m ɛ AD m m ɔː AG t̚
แมริแลนด์	m ɛː AE r i AD l ɛː AE n
แมรี	m ɛː AE r iː AE
แมลง	m a AD l ɛː AE ŋ
แมลงชีปะขาว	m a AD l ɛː AE ŋ t ɕʰ iː AE p a AD kʰ aː AE w AC
แมลงดา	m a AD l ɛː AE ŋ d aː AE
แมลงปอ	m a AD l ɛː AE ŋ p ɔː AG
แมลงปีกแข็ง	m a AD l ɛː AE ŋ p iː AE k̚ kʰ ɛ AD ŋ
แมลงวัน	m a AD l ɛː AE ŋ w AC a AD n
แมว	m ɛː AE w AC
แมวน้ำ	m ɛː AE w AC n aː AE m
แมวป่า	m ɛː AE w AC p aː AE
แมวมอง	m ɛː AE w AC m ɔː AG ŋ
แมวเซา	m ɛː AE w AC s a AD w AC
แมวโคราช	m ɛː AE w AC kʰ oː AG r aː AE t̚
แมส	m ɛː AE t̚
แมสก์	m ɛː AE t̚
แมสซาชูเซตส์	m ɛ AD t̚ s aː AE t ɕʰ uː AG s eː AE t̚
แม็กนีเซียม	m ɛ AD k̚ n iː AE s i AD a̯ m
แม่	m ɛː AE
แม่กอง	m ɛː AE k ɔː AG ŋ
แม่กุญแจ	m ɛː AE k u AF n t ɕ ɛː AE
แม่ครัว	m ɛː AE kʰ r u AF a̯
แม่ค้า	m ɛː AE kʰ aː AE
แม่ง	m ɛ AD ŋ
แม่ซื้อ	m ɛː AE s ɯː AE
แม่น	m ɛ AD n
แม่นม	m ɛː AE n o AF m
แม่นาง	m ɛː AE n aː AE ŋ
แม่น้ำ	m ɛː AE n aː AE m
แม่น้ำโขง	m ɛː AE n aː AE m kʰ oː AG ŋ
แม่บท	m ɛː AE b o AF t̚
แม่บ้าน	m ɛː AE b aː AE n
แม่ผัว	m ɛː AE pʰ u AF a̯
แม่พิมพ์	m ɛː AE pʰ i AD m
แม่มด	m ɛː AE m o AF t̚
แม่ม่าย	m ɛː AE m aː AE j AB
แม่ยาย	m ɛː AE j AB aː AE j AB
แม่สามี	m ɛː AE s aː AE m iː AE
แม่สาย	m ɛː AE s aː AE j AB
แม่สื่อ	m ɛː AE s ɯː AE
แม่หม้าย	m ɛː AE m aː AE j AB
แม่หยัวเมือง	m ɛː AE j AB u AF a̯ m ɯ AD a̯ ŋ
แม่อยู่หัว	m ɛː AE j AB uː AG h AA u AF a̯
แม่ฮ่องสอน	m ɛː AE h AA ɔ AF ŋ s ɔː AG n
แม่เบี้ย	m ɛː AE b i AD a̯
แม่เลี้ยง	m ɛː AE l i AD a̯ ŋ
แม่เลี้ยงเดี่ยว	m ɛː AE l i AD a̯ ŋ d i AD a̯ w AC
แม่เล้า	m ɛː AE l a AD w AC
แม่เหล็ก	m ɛː AE l e AD k̚
แม่เหล็กไฟฟ้า	m ɛː AE l e AD k̚ f a AD j AB f aː AE
แม่แบบ	m ɛː AE b ɛː AE p̚
แม่แรง	m ɛː AE r ɛː AE ŋ
แม่โขง	m ɛː AE kʰ oː AG ŋ
แม่ไก่	m ɛː AE k a AD j AB
แม่ไม้	m ɛː AE m aː AE j AB
แม้	m ɛː AE
แม้ว	m ɛː AE w AC
แม้ว่า	m ɛː AE w AC aː AE
แยก	j AB ɛː AE k̚
แยกย้าย	j AB ɛː AE k̚ j AB aː AE j AB
แยบยล	j AB ɛː AE p̚ j AB o AF n
แยม	j AB ɛː AE m
แยแส	j AB ɛː AE s ɛː AE
แย่	j AB ɛː AE
แย่ง	j AB ɛː AE ŋ
แย้	j AB ɛː AE
แย้ง	j AB ɛː AE ŋ
แย้ม	j AB ɛː AE m
แร	r ɛː AE
แรก	r ɛː AE k̚
แรคคูน	r ɛ AD k̚ kʰ uː AG n
แรง	r ɛː AE ŋ
แรงกดดัน	r ɛː AE ŋ k o AF t̚ d a AD n
แรงงาน	r ɛː AE ŋ ŋ aː AE n
แรงจูงใจ	r ɛː AE ŋ t ɕ uː AG ŋ t ɕ a AD j AB
แรงจูงใจภายใน	r ɛː AE ŋ t ɕ uː AG ŋ t ɕ a AD j AB pʰ aː AE j AB n a AD j AB
แรงดัน	r ɛː AE ŋ d a AD n
แรงดันไฟฟ้า	r ɛː AE ŋ d a AD n f a AD j AB f aː AE
แรงดึงดูด	r ɛː AE ŋ d ɯ AD ŋ d uː AG t̚
แรงตึงผิว	r ɛː AE ŋ t ɯ AD ŋ pʰ i AD w AC
แรงต้านสนามไฟฟ้า	r ɛː AE ŋ t aː AE n s a AD n aː AE m f a AD j AB f aː AE
แรงบันดาลใจ	r ɛː AE ŋ b a AD n d aː AE n t ɕ a AD j AB
แรงบิด	r ɛː AE ŋ b i AD t̚
แรงม้า	r ɛː AE ŋ m aː AE
แรงลอยตัว	r ɛː AE ŋ l ɔː AG j AB t u AF a̯
แรงหนีศูนย์กลาง	r ɛː AE ŋ n iː AE s uː AG n k l aː AE ŋ
แรงเคลื่อนไฟฟ้า	r ɛː AE ŋ kʰ l ɯ AD a̯ n f a AD j AB f aː AE
แรงเสียดทาน	r ɛː AE ŋ s i AD a̯ t̚ tʰ aː AE n
แรงโน้มถ่วง	r ɛː AE ŋ n oː AG m tʰ u AF a̯ ŋ
แรด	r ɛ AD t̚
แรม	r ɛː AE m
แรสเบอร์รี	r ɛː AE s b ɤː AE r iː AE
แรเงา	r ɛː AE ŋ a AD w AC
แร็กคูน	r ɛ AD k̚ kʰ uː AG n
แร่	r ɛː AE
แร่ใยหิน	r ɛː AE j AB a AD j AB h AA i AD n
แร้ง	r ɛː AE ŋ
แล	l ɛː AE
แลก	l ɛː AE k̚
แลกเปลี่ยน	l ɛː AE k̚ p l i AD a̯ n
แลง	l ɛː AE ŋ
แลน	l ɛː AE n
แลนทานัม	l ɛː AE n tʰ aː AE n a AD m
แลมบ์ดา	l ɛː AE m d aː AE
และ	l ɛ AD ʔ
แล็กเกอร์	l ɛ AD k̚ k ɤː AE
แล็บ	l ɛ AD p̚
แล่	l ɛː AE
แล่น	l ɛ AD n
แล้ง	l ɛː AE ŋ
แล้ว	l ɛː AE w AC
แล้วก็	l ɛː AE w AC k ɔː AG
แล้วจึง	l ɛː AE w AC t ɕ ɯ AD ŋ
แล้วเสร็จ	l ɛː AE w AC s e AD t̚
แวด	w AC ɛː AE t̚
แวดล้อม	w AC ɛː AE t̚ l ɔː AG m
แวดวง	w AC ɛː AE t̚ w AC o AF ŋ
แวน	w AC ɛː AE n
แวนคูเวอร์	w AC ɛː AE n kʰ uː AG w AC ɤː AE
แวมไพร์	w AC ɛ AD m pʰ aː AE j AB
แวว	w AC ɛː AE w AC
แวววาว	w AC ɛː AE w AC w AC aː AE w AC
แวะ	w AC ɛ AD ʔ
แว่น	w AC ɛ AD n
แว่นกันแดด	w AC ɛ AD n k a AD n d ɛː AE t̚
แว่นขยาย	w AC ɛ AD n kʰ a AD j AB aː AE j AB
แว่นตา	w AC ɛ AD n t aː AE
แว่ว	w AC ɛ AD w AC
แว้ง	w AC ɛː AE ŋ
แสก	s ɛː AE k̚
แสง	s ɛː AE ŋ
แสงบาดตา	s ɛː AE ŋ b aː AE t̚ t aː AE
แสงวาบรังสีแกมมา	s ɛː AE ŋ w AC aː AE p̚ r a AD ŋ s iː AE k ɛː AE m m aː AE
แสงเหนือ	s ɛː AE ŋ n ɯ AD a̯
แสงใต้	s ɛː AE ŋ t aː AE j AB
แสด	s ɛː AE t̚
แสดง	s a AD d ɛː AE ŋ
แสดงออก	s a AD d ɛː AE ŋ ʔ ɔː AG k̚
แสตมป์	s a AD t ɛː AE m
แสน	s ɛː AE n
แสนปม	s ɛː AE n p o AF m
แสบ	s ɛː AE p̚
แสร้ง	s ɛː AE ŋ
แสร้งว่า	s ɛː AE ŋ w AC aː AE
แสลง	s a AD l ɛː AE ŋ
แสวง	s a AD w AC ɛː AE ŋ
แสะ	s ɛ AD ʔ
แส้	s ɛː AE
แห	h AA ɛː AE
แหก	h AA ɛː AE k̚
แหกขี้ตา	h AA ɛː AE k̚ kʰ iː AE t aː AE
แหกคอก	h AA ɛː AE k̚ kʰ ɔː AG k̚
แหกตา	h AA ɛː AE k̚ t aː AE
แหกปาก	h AA ɛː AE k̚ p aː AE k̚
แหงน	ŋ ɛː AE n
แหน	n ɛː AE
แหนบ	n ɛː AE p̚
แหนม	n ɛː AE m
แหบ	h AA ɛː AE p̚
แหม่ม	m ɛ AD m
แหย่	j AB ɛː AE
แหลก	l ɛː AE k̚
แหลม	l ɛː AE m
แหล่	l ɛː AE
แหล่ง	l ɛ AD ŋ
แหล่งจ่ายไฟ	l ɛ AD ŋ t ɕ aː AE j AB f a AD j AB
แหวก	w AC ɛː AE k̚
แหวกว่าย	w AC ɛː AE k̚ w AC aː AE j AB
แหวน	w AC ɛː AE n
แหวะ	w AC ɛ AD ʔ
แหะ	h AA ɛ AD ʔ
แห่	h AA ɛː AE
แห่ง	h AA ɛ AD ŋ
แห่งชาติ	h AA ɛ AD ŋ t ɕʰ aː AE t̚
แห่แหน	h AA ɛː AE h AA ɛː AE n
แห้ง	h AA ɛː AE ŋ
แอ	ʔ ɛː AE
แอก	ʔ ɛː AE k̚
แอกคอร์เดียน	ʔ ɛ AD k̚ kʰ ɔː AG d i AD a̯ n
แอกทิเนียม	ʔ ɛ AD k̚ tʰ i AD n i AD a̯ m
แองกวิลลา	ʔ ɛ AD ŋ k w AC i AD l l aː AE
แองโกลา	ʔ ɛ AD ŋ k oː AG l aː AE
แอตแลนติก	ʔ ɛː AE t̚ l ɛː AE n t i AD k̚
แอนตาร์กติกา	ʔ ɛ AD n t aː AE k̚ t i AD k aː AE
แอนติกาและบาร์บูดา	ʔ ɛː AE n t i AD k aː AE l ɛ AD ʔ b aː AE b uː AG d aː AE
แอนติบอดี	ʔ ɛː AE n t i AD b ɔː AG d iː AE
แอนติเจน	ʔ ɛː AE n t i AD t ɕ e AD n
แอบ	ʔ ɛː AE p̚
แอบอิง	ʔ ɛː AE p̚ ʔ i AD ŋ
แอปพลิเคชัน	ʔ ɛ AD p̚ pʰ l i AD kʰ eː AE t ɕʰ a AD n
แอปเปิล	ʔ ɛ AD p̚ p ɤ AD n
แอปเปิ้ล	ʔ ɛ AD p̚ p ɤ AD n
แอพริคอต	ʔ ɛ AD p̚ pʰ r i AD kʰ ɔ AF t̚
แอฟริกา	ʔ ɛ AD p̚ f r i AD k aː AE
แอฟริกาใต้	ʔ ɛ AD p̚ f r i AD k aː AE t aː AE j AB
แอมเปรอ	ʔ ɛː AE m p r ɤː AE
แอริโซนา	ʔ ɛː AE r i AD s oː AG n aː AE
แอร์	ʔ ɛː AE
แอล	ʔ ɛː AE l
แอลกอฮอล์	ʔ ɛ AD n k ɔː AG h AA ɔː AG
แอลจีเรีย	ʔ ɛ AD n t ɕ iː AE r i AD a̯
แอลฟา	ʔ ɛː AE l f aː AE
แอละแบมา	ʔ ɛː AE l a AD b ɛː AE m aː AE
แอลเบเนีย	ʔ ɛ AD l b eː AE n i AD a̯
แอสทาทีน	ʔ ɛː AE s tʰ aː AE tʰ iː AE n
แอสไพริน	ʔ ɛː AE s pʰ a AD j AB r i AD n
แออัด	ʔ ɛː AE ʔ a AD t̚
แอ็สการ์โก	ʔ ɛ AD s k aː AE k oː AG
แอ่ง	ʔ ɛ AD ŋ
แอ่น	ʔ ɛ AD n
แอ้ม	ʔ ɛː AE m
แอ๊บแบ๊ว	ʔ ɛ AD p̚ b ɛ AD w AC
แฮชแท็ก	h AA ɛ AD t ɕʰ tʰ ɛ AD k̚
แฮฟเนียม	h AA ɛː AE f n i AD a̯ m
แฮม	h AA ɛ AD m
แฮมสเตอร์	h AA ɛ AD m s a AD t ɤː AE
แฮมเบอร์เกอร์	h AA ɛ AD m b ɤː AE k ɤː AE
แฮ็กเกอร์	h AA ɛ AD k̚ k ɤː AE
โกง	k oː AG ŋ
โกงกาง	k oː AG ŋ k aː AE ŋ
โกฏิ	k oː AG t̚
โกดัง	k oː AG d a AD ŋ
โกตดิวัวร์	k oː AG t̚ d i AD w AC u AF a̯
โกน	k oː AG n
โกย	k oː AG j AB
โกรต๋น	k r oː AG t o AF n
โกรธ	k r oː AG t̚
โกร่ง	k r oː AG ŋ
โกลน	k l oː AG n
โกลาหล	k oː AG l aː AE h AA o AF n
โกศ	k oː AG t̚ s a AD
โกหก	k oː AG h AA o AF k̚
โกหร่าน	k oː AG r aː AE n
โกอินเตอร์	k oː AG ʔ i AD n t ɤː AE
โกเมน	k oː AG m eː AE n
โกโก้	k oː AG k oː AG
โก่ง	k oː AG ŋ
โข	kʰ oː AG
โขก	kʰ oː AG k̚
โขง	kʰ oː AG ŋ
โขด	kʰ oː AG t̚
โขน	kʰ oː AG n
โขมด	kʰ a AD m oː AG t̚
โขยง	kʰ a AD j AB oː AG ŋ
โขลง	kʰ l oː AG ŋ
โค	kʰ oː AG
โคก	kʰ oː AG k̚
โคกูรยอ	kʰ oː AG k uː AG r a AD j AB ɔː AG
โคจร	kʰ oː AG t ɕ ɔː AG n
โคตร	kʰ oː AG t̚
โคตรเหง้า	kʰ oː AG t̚ ŋ a AD w AC
โคตรเหง้าศักราช	kʰ oː AG t̚ ŋ a AD w AC s a AD k̚ k a AD r aː AE t̚
โคน	kʰ oː AG n
โคบอลต์	kʰ oː AG b ɔ AF l
โคม	kʰ oː AG m
โคมระย้า	kʰ oː AG m r a AD j AB aː AE
โคมลอย	kʰ oː AG m l ɔː AG j AB
โคมูตร	kʰ oː AG m uː AG t̚
โคมเขียว	kʰ oː AG m kʰ i AD a̯ w AC
โคมไฟ	kʰ oː AG m f a AD j AB
โคม่า	kʰ oː AG m aː AE
โครง	kʰ r oː AG ŋ
โครงกระดูก	kʰ r oː AG ŋ k r a AD d uː AG k̚
โครงการ	kʰ r oː AG ŋ k aː AE n
โครงข่ายประสาท	kʰ r oː AG ŋ kʰ aː AE j AB p r a AD s aː AE t̚
โครงร่าง	kʰ r oː AG ŋ r aː AE ŋ
โครงสร้าง	kʰ r oː AG ŋ s aː AE ŋ
โครงเรื่อง	kʰ r oː AG ŋ r ɯ AD a̯ ŋ
โครต	kʰ oː AG t̚
โครยอ	kʰ oː AG r a AD j AB ɔː AG
โคราช	kʰ oː AG r aː AE t̚
โครเมียม	kʰ r oː AG m i AD a̯ m
โครเอเชีย	kʰ r oː AG ʔ eː AE t ɕʰ i AD a̯
โครโมโซม	kʰ r oː AG m oː AG s oː AG m
โคร่ง	kʰ r oː AG ŋ
โคลน	kʰ l oː AG n
โคลนถล่ม	kʰ l oː AG n tʰ a AD l o AF m
โคลอมเบีย	kʰ oː AG l ɔ AF m b i AD a̯
โคล่า	kʰ oː AG l aː AE
โควตา	kʰ w AC oː AG t aː AE
โคอาลา	kʰ oː AG ʔ aː AE l aː AE
โคเคน	kʰ oː AG kʰ eː AE n
โคเปนเฮเกน	kʰ oː AG p eː AE n h AA eː AE k e AD n
โคเปอร์นิเซียม	kʰ oː AG p ɤː AE n i AD s i AD a̯ m
โคโซโว	kʰ oː AG s oː AG w AC oː AG
โคโลญจ์	kʰ oː AG l oː AG n
โคโลราโด	kʰ oː AG l oː AG r aː AE d oː AG
โคไซน์	kʰ oː AG s aː AE j AB
โคไพร	kʰ oː AG pʰ r a AD j AB
โค่น	kʰ oː AG n
โค้ก	kʰ oː AG k̚
โค้ง	kʰ oː AG ŋ
โค้ช	kʰ oː AG t̚
โค้ด	kʰ oː AG t̚
โค้ท	kʰ oː AG t̚
โค๊ก	kʰ oː AG k̚
โฆษก	kʰ oː AG s o AF k̚
โฆษณา	kʰ oː AG t̚ s a AD n aː AE
โฆษณาชวนเชื่อ	kʰ oː AG t̚ s a AD n aː AE t ɕʰ u AF a̯ n t ɕʰ ɯ AD a̯
โฆษะ	kʰ oː AG s a AD ʔ
โง่	ŋ oː AG
โง่เง่า	ŋ oː AG ŋ a AD w AC
โจงกระเบน	t ɕ oː AG ŋ k r a AD b eː AE n
โจทก์	t ɕ oː AG t̚
โจทย์	t ɕ oː AG t̚
โจน	t ɕ oː AG n
โจมตี	t ɕ oː AG m t iː AE
โจร	t ɕ oː AG n
โจรกรรม	t ɕ oː AG r a AD k a AD m
โจรสลัด	t ɕ oː AG n s a AD l a AD t̚
โจรห้าร้อย	t ɕ oː AG n h AA aː AE r ɔː AG j AB
โจ้	t ɕ oː AG
โจ๊ก	t ɕ oː AG k̚
โจ๋	t ɕ oː AG
โฉด	t ɕʰ oː AG t̚
โฉนด	t ɕʰ a AD n oː AG t̚
โฉม	t ɕʰ oː AG m
โชค	t ɕʰ oː AG k̚
โชคชะตา	t ɕʰ oː AG k̚ t ɕʰ a AD t aː AE
โชคดี	t ɕʰ oː AG k̚ d iː AE
โชคลาง	t ɕʰ oː AG k̚ l aː AE ŋ
โชย	t ɕʰ oː AG j AB
โชยุ	t ɕʰ oː AG j AB u AF ʔ
โชว์	t ɕʰ oː AG
โชว์ห่วย	t ɕʰ oː AG h AA u AF a̯ j AB
โชห่วย	t ɕʰ oː AG h AA u AF a̯ j AB
โชเฟอร์	t ɕʰ oː AG f ɤː AE
โช้ก	t ɕʰ oː AG k̚
โซดา	s oː AG d aː AE
โซดาไฟ	s oː AG d aː AE f a AD j AB
โซน	s oː AG n
โซนาร์	s oː AG n aː AE
โซฟา	s oː AG f aː AE
โซมาเลีย	s oː AG m aː AE l i AD a̯
โซล	s oː AG l
โซเดียม	s oː AG d i AD a̯ m
โซเฟีย	s oː AG f i AD a̯
โซเวียต	s oː AG w AC i AD a̯ t̚
โซ่	s oː AG
โฑครี	tʰ oː AG kʰ r iː AE
โด	d oː AG
โดด	d oː AG t̚
โดน	d oː AG n
โดนัต	d oː AG n a AD t̚
โดนัท	d oː AG n a AD t̚
โดนใจ	d oː AG n t ɕ a AD j AB
โดพามีน	d oː AG pʰ aː AE m iː AE n
โดมิโน	d oː AG m i AD n oː AG
โดย	d oː AG j AB
โดยพลการ	d oː AG j AB pʰ a AD l a AD k aː AE n
โดยสาร	d oː AG j AB s aː AE n
โดยเฉพาะ	d oː AG j AB t ɕʰ a AD pʰ ɔ AF ʔ
โดฮา	d oː AG h AA aː AE
โดโดมา	d oː AG d oː AG m aː AE
โดโด้	d oː AG d oː AG
โด่	d oː AG
โด่ง	d oː AG ŋ
โต	t oː AG
โตขึ้น	t oː AG kʰ ɯ AD n
โตนด	t a AD n oː AG t̚
โตเกียว	t oː AG k i AD a̯ w AC
โตเกเลา	t oː AG k eː AE l a AD w AC
โตโก	t oː AG k oː AG
โต้	t oː AG
โต้คลื่น	t oː AG kʰ l ɯː AE n
โต้เถียง	t oː AG tʰ i AD a̯ ŋ
โต๊ะ	t o AF ʔ
โต๊ะกาแฟ	t o AF ʔ k aː AE f ɛː AE
โต๊ะจีน	t o AF ʔ t ɕ iː AE n
โต๊ะหมู่	t o AF ʔ m uː AG
โถ	tʰ oː AG
โถง	tʰ oː AG ŋ
โถส้วม	tʰ oː AG s u AF a̯ m
โท	tʰ oː AG
โทน	tʰ oː AG n
โทพีกา	tʰ oː AG pʰ iː AE k aː AE
โทร	tʰ oː AG r a AD
โทรจิต	tʰ oː AG r a AD t ɕ i AD t̚
โทรทรรศน์	tʰ oː AG r a AD tʰ a AD t̚
โทรทัศน์	tʰ oː AG r a AD tʰ a AD t̚
โทรม	s oː AG m
โทรลล์	tʰ r oː AG n
โทรศัพท์	tʰ oː AG r a AD s a AD p̚
โทรศัพท์มือถือ	tʰ oː AG r a AD s a AD p̚ m ɯː AE tʰ ɯː AE
โทรศัพท์สาธารณะ	tʰ oː AG r a AD s a AD p̚ s aː AE tʰ aː AE r a AD n a AD ʔ
โทรศัพท์เคลื่อนที่	tʰ oː AG r a AD s a AD p̚ kʰ l ɯ AD a̯ n tʰ iː AE
โทรสาร	tʰ oː AG r a AD s aː AE n
โทรอนโต	tʰ oː AG r ɔ AF n t oː AG
โทรเลข	tʰ oː AG r a AD l eː AE k̚
โทรโข่ง	tʰ oː AG r a AD kʰ oː AG ŋ
โทร่ห	tʰ r oː AG
โทศก	tʰ oː AG s o AF k̚
โทษ	tʰ oː AG t̚ s a AD
โทษะ	tʰ oː AG s a AD ʔ
โทส	tʰ oː AG s a AD
โทสะ	tʰ oː AG s a AD ʔ
โทเนอร์	tʰ oː AG n ɤː AE
โทโส	tʰ oː AG s oː AG
โท่รห	tʰ r oː AG
โธวนะ	tʰ oː AG w AC a AD n a AD ʔ
โน	n oː AG
โนเนม	n oː AG n eː AE m
โนเบเลียม	n oː AG b eː AE l i AD a̯ m
โน่น	n oː AG n
โน้ตบุ๊ก	n oː AG t̚ b u AF k̚
โน้น	n oː AG n
โน้ม	n oː AG m
โน้มน้าว	n oː AG m n aː AE w AC
โบ	b oː AG
โบก	b oː AG k̚
โบกรถ	b oː AG k̚ r o AF t̚
โบตั๋น	b oː AG t a AD n
โบท็อกซ์	b oː AG tʰ ɔ AF k̚
โบย	b oː AG j AB
โบรชัวร์	b r oː AG t ɕʰ u AF a̯
โบรมีน	b r oː AG m iː AE n
โบรอน	b oː AG r ɔ AF n
โบราณ	b oː AG r aː AE n n a AD
โบราณคดี	b oː AG r aː AE n n a AD kʰ a AD d iː AE
โบราณวัตถุ	b oː AG r aː AE n w AC a AD t̚ tʰ u AF ʔ
โบราณสถาน	b oː AG r aː AE n s a AD tʰ aː AE n
โบลิเวีย	b oː AG l i AD w AC i AD a̯
โบว์	b oː AG
โบว์ลิ่ง	b oː AG l i AD ŋ
โบสถ์	b oː AG t̚
โบห์เรียม	b oː AG r i AD a̯ m
โบฮีเมีย	b oː AG h AA iː AE m i AD a̯
โบโนโบ	b oː AG n oː AG b oː AG
โบ้	b oː AG
โบ๋	b oː AG
โปงลาง	p oː AG ŋ l aː AE ŋ
โปรด	p r oː AG t̚
โปรดติดตามตอนต่อไป	p r oː AG t̚ t i AD t̚ t aː AE m t ɔː AG n t ɔː AG p a AD j AB
โปรดเกล้าฯ	p r oː AG t̚ k l aː AE w AC
โปรดเกล้าโปรดกระหม่อม	p r oː AG t̚ k l aː AE w AC p r oː AG t̚ k r a AD m ɔ AF m
โปรตอน	p r oː AG t ɔ AF n
โปรตีน	p r oː AG t iː AE n
โปรตุเกส	p r oː AG t u AF k eː AE t̚
โปรย	p r oː AG j AB
โปรเตสแตนต์	p r oː AG t eː AE s t ɛ AD n
โปรแกรม	p r oː AG k r ɛ AD m
โปรโมชั่น	p r oː AG m oː AG t ɕʰ a AD n
โปร่ง	p r oː AG ŋ
โปร่งใจ	p r oː AG ŋ t ɕ a AD j AB
โปร่งใส	p r oː AG ŋ s a AD j AB
โปลิโอ	p oː AG l i AD ʔ oː AG
